,index_content,word,nature,content_type,index_word
30646,1159,漏水,n,neg,12
30652,1159,电话,n,neg,14
30655,1159,客服,n,neg,15
30666,1159,店家,n,neg,18
30671,1159,交易,n,neg,20
30672,1159,信息,n,neg,21
30677,1159,假装,n,neg,22
30679,1159,工作人员,n,neg,23
30682,1159,上门,ns,neg,24
30689,1159,人员,n,neg,27
30693,1159,信息,n,neg,29
30699,1159,评,n,neg,31
30704,1159,客服,n,neg,32
30715,1159,猴,ng,neg,35
30734,1159,影响,vn,neg,39
30736,1159,消费者,n,neg,40
30738,1159,利益,n,neg,41
30741,1159,评,n,neg,43
30744,1159,评,n,neg,45
30747,1159,评,n,neg,47
30753,1160,消费者,n,neg,2
30755,1160,生命,vn,neg,3
30761,1160,墙,n,neg,6
30762,1160,警示灯,n,neg,7
30764,1160,师傅,nr,neg,8
30769,1160,灯,n,neg,10
30775,1160,我心,n,neg,12
30789,1160,师傅,nr,neg,15
30799,1160,墙,n,neg,19
30801,1160,工作,vn,neg,20
30809,1160,障碍,n,neg,23
30816,1160,说明书,n,neg,28
30825,1160,热水,n,neg,31
30828,1160,报,n,neg,33
30834,1160,师傅,nr,neg,35
30837,1160,灯,n,neg,36
30841,1160,电路,n,neg,38
30848,1160,电工,n,neg,40
30849,1160,检修,vn,neg,41
30852,1160,一楼,n,neg,43
30854,1160,电闸,n,neg,45
30859,1160,线,n,neg,48
30865,1160,意外事故,n,neg,51
30870,1160,人员,n,neg,53
30871,1160,专业,n,neg,54
30872,1160,素质,n,neg,55
30882,1160,错误,n,neg,60
30887,1160,原谅,nr,neg,61
30889,1160,差评,n,neg,62
30893,1161,安装费,n,neg,1
30896,1161,安装费,n,neg,2
30900,1161,安装费,n,neg,4
30906,1161,售后,n,neg,5
30913,1161,配件,n,neg,8
30920,1161,人员,n,neg,12
30922,1161,管件,n,neg,13
30924,1161,配件,n,neg,14
30930,1161,火气,n,neg,15
30941,1162,评,n,neg,2
30944,1162,师傅,nr,neg,4
30945,1162,技术,n,neg,5
30949,1162,孔,nr,neg,8
30957,1162,电线,n,neg,12
30973,1162,灰,n,neg,19
30980,1162,小米,n,neg,22
30982,1162,格力电器,nz,neg,23
30988,1162,灰尘,n,neg,26
30992,1162,师傅,nr,neg,28
30995,1162,灰尘,n,neg,30
30998,1162,评,n,neg,32
31001,1163,评差,n,neg,2
31002,1163,评差,n,neg,3
31006,1163,售后,n,neg,6
31014,1163,服务,vn,neg,9
31016,1163,客服,n,neg,10
31019,1163,客服,n,neg,12
31021,1163,客服,n,neg,13
31025,1163,电话,n,neg,15
31034,1163,电话,n,neg,18
31040,1163,服务,vn,neg,19
31045,1163,师傅,nr,neg,21
31050,1163,孔启磊,nr,neg,23
31052,1163,照片,n,neg,24
31055,1163,电话,n,neg,25
31059,1163,电话,n,neg,27
31066,1163,服务,vn,neg,30
31076,1163,电话,n,neg,34
31085,1163,东西,ns,neg,37
31089,1163,服务,vn,neg,38
31098,1163,降价,n,neg,41
31108,1164,差评,n,neg,3
31115,1164,售后,n,neg,6
31118,1164,太差,n,neg,8
31120,1164,系统,n,neg,9
31125,1164,售后,n,neg,12
31126,1164,电话,n,neg,13
31127,1164,总占线,n,neg,14
31131,1164,微信,vn,neg,16
31135,1164,小时,n,neg,20
31137,1164,自动,vn,neg,21
31145,1164,电话,n,neg,23
31151,1164,微信,vn,neg,25
31152,1164,平台,n,neg,26
31161,1164,广告,n,neg,29
31165,1164,事,n,neg,32
31169,1164,时间,n,neg,34
31179,1164,问,n,neg,37
31180,1164,客服,n,neg,38
31182,1164,客服,n,neg,40
31201,1164,热水,n,neg,48
31212,1165,评,n,neg,2
31217,1165,遥控,vn,neg,4
31225,1165,安装公司,nt,neg,5
31228,1165,师傅,nr,neg,7
31234,1165,工号,n,neg,9
31240,1165,态度,n,neg,11
31245,1165,坑,n,neg,13
31249,1165,水管,n,neg,15
31250,1165,洞,n,neg,16
31263,1165,电钻,n,neg,19
31273,1165,下水管,n,neg,23
31275,1165,漏水,n,neg,25
31295,1165,钱,n,neg,30
31305,1165,样子,n,neg,34
31312,1165,大爷,n,neg,35
31328,1165,贵点,n,neg,38
31339,1166,遥控器,n,neg,1
31343,1166,遥控器,n,neg,2
31350,1166,遥控器,n,neg,6
31354,1166,客服,n,neg,8
31355,1166,问,n,neg,9
31359,1166,遥控器,n,neg,10
31363,1166,客服,n,neg,12
31367,1166,售后,n,neg,13
31375,1166,售后,n,neg,15
31380,1166,遥控器,n,neg,17
31382,1166,附带,n,neg,18
31383,1166,物品,n,neg,19
31395,1166,遥控器,n,neg,20
31402,1166,客服,n,neg,21
31409,1166,明白,nr,neg,22
31436,1166,购物,n,neg,26
31442,1166,评,n,neg,29
31449,1166,字,n,neg,31
31451,1167,玩意,n,neg,1
31462,1167,记录,n,neg,6
31467,1167,事,n,neg,7
31475,1167,价格,n,neg,11
31483,1167,欺,vn,neg,14
31488,1167,消费者,n,neg,16
31490,1167,漏洞,n,neg,17
31498,1167,人员,n,neg,21
31505,1167,名牌,n,neg,23
31508,1167,售后,n,neg,24
31522,1167,评,n,neg,27
31532,1167,官方,n,neg,28
31533,1167,答案,n,neg,29
31535,1167,消费者,n,neg,31
31543,1167,建设性,n,neg,32
31548,1168,产品,n,neg,1
31554,1168,过程,n,neg,3
31555,1168,中太,ns,neg,4
31556,1168,坑人,n,neg,5
31560,1168,承重墙,nr,neg,6
31562,1168,架子,n,neg,8
31563,1168,收费,n,neg,9
31568,1168,墙砖,n,neg,10
31569,1168,强度,n,neg,11
31574,1168,钻头,n,neg,14
31577,1168,孔,nr,neg,15
31578,1168,收费,n,neg,16
31587,1168,钱,n,neg,17
31593,1168,花洒,nr,neg,19
31598,1168,师傅,nr,neg,22
31607,1168,收费,n,neg,26
31610,1168,师傅,nr,neg,28
31615,1168,收费,n,neg,31
31619,1168,个差,n,neg,32
31633,1169,评,n,neg,2
31637,1169,评,n,neg,5
31644,1169,免费,vn,neg,7
31649,1169,收费,n,neg,9
31655,1169,电工,n,neg,11
31667,1169,电话,n,neg,15
31671,1169,师,ng,neg,18
31676,1169,情况,n,neg,20
31679,1169,免费,vn,neg,21
31691,1169,水,n,neg,27
31698,1169,品牌,n,neg,29
31710,1169,差评,n,neg,33
31720,1170,购物,n,neg,2
31723,1170,物流,n,neg,3
31743,1170,免费,vn,neg,11
31749,1170,三通,nz,neg,14
31750,1170,材料费,n,neg,15
31757,1170,材料,n,neg,17
31766,1170,贵上,n,neg,21
31777,1170,二维码,n,neg,24
31786,1170,任务量,n,neg,28
31793,1170,评,n,neg,31
31803,1171,鬼,n,neg,3
31806,1171,人员,n,neg,5
31807,1171,服务态度,n,neg,6
31821,1171,材料,n,neg,12
31822,1171,辅助,vn,neg,13
31829,1171,管子,n,neg,15
31833,1171,多长,n,neg,16
31843,1171,爸,n,neg,20
31848,1171,人员,n,neg,22
31854,1171,电话,n,neg,24
31867,1171,爸,n,neg,27
31874,1171,差评,n,neg,29
31886,1172,师傅,nr,neg,2
31890,1172,不告,n,neg,4
31892,1172,收费,n,neg,5
31893,1172,标准,n,neg,6
31899,1172,费用,n,neg,9
31902,1172,时,ng,neg,11
31907,1172,现场,n,neg,12
31927,1172,安装公司,nt,neg,15
31938,1172,纵容,n,neg,19
31941,1172,员工,n,neg,20
31945,1172,伤心,n,neg,22
31959,1172,评差,n,neg,24
31960,1172,评差,n,neg,25
31965,1173,理想,n,neg,2
31969,1173,混,n,neg,4
31970,1173,水阀,n,neg,5
31975,1173,漏水,n,neg,7
31978,1173,服务,vn,neg,8
31981,1173,关门,n,neg,9
31984,1173,老人,n,neg,11
31990,1173,混,n,neg,14
31991,1173,水阀,n,neg,15
31995,1173,安,an,neg,17
32012,1173,老人家,n,neg,21
32019,1173,老人家,n,neg,24
32024,1173,火,n,neg,26
32027,1173,评,n,neg,28
32030,1173,差,n,neg,29
32032,1173,星,n,neg,31
32040,1174,设计,vn,neg,1
32044,1174,水压,n,neg,2
32049,1174,水小,n,neg,4
32057,1174,热水澡,n,neg,7
32068,1174,水变,n,neg,13
32075,1174,冷水,n,neg,15
32078,1174,大差,n,neg,17
32091,1174,设计,vn,neg,20
32094,1174,楼,n,neg,21
32096,1174,水,n,neg,23
32100,1175,评,n,neg,2
32103,1175,阀,n,neg,4
32105,1175,配件,n,neg,5
32112,1175,螺丝,n,neg,8
32120,1175,花钱买,ns,neg,9
32129,1176,东西,ns,neg,2
32134,1176,东西,ns,neg,4
32135,1176,太贵,nr,neg,5
32139,1176,评,n,neg,7
32141,1177,评,n,neg,2
32143,1177,特差,n,neg,3
32147,1177,星,n,neg,5
32153,1177,师傅,nr,neg,8
32162,1177,态度恶劣,n,neg,12
32165,1177,质量,n,neg,14
32171,1177,管件,n,neg,18
32174,1177,墙体,n,neg,19
32178,1177,客服,n,neg,21
32181,1177,评,n,neg,23
32183,1177,服务态度,n,neg,24
32197,1178,小时,n,neg,5
32206,1178,电路板,n,neg,9
32216,1178,东西,ns,neg,12
32230,1178,评,n,neg,17
32236,1179,人员,n,neg,5
32246,1179,电话,n,neg,9
32249,1179,评,n,neg,11
32252,1180,评,n,neg,2
32256,1180,师傅,nr,neg,4
32259,1180,水管,n,neg,5
32260,1180,螺丝,n,neg,6
32264,1180,水,n,neg,9
32269,1180,墙砖,n,neg,12
32274,1181,评,n,neg,2
32277,1181,装上,n,neg,4
32279,1181,漏水,n,neg,5
32289,1181,产品,n,neg,9
32291,1182,差评,n,neg,1
32300,1182,时间,n,neg,5
32311,1183,服务,vn,neg,1
32314,1183,评,n,neg,3
32317,1183,购物,n,neg,4
32318,1183,体验,n,neg,5
32323,1184,评,n,neg,2
32329,1184,材料,n,neg,5
32339,1185,评,n,neg,2
32342,1185,人员,n,neg,4
32345,1185,混,n,neg,6
32346,1185,水阀,n,neg,7
32352,1188,恶心,n,neg,1
32354,1188,购物,n,neg,2
32355,1188,体验,n,neg,3
32366,1188,客服,n,neg,6
32367,1188,电话,n,neg,7
32381,1188,大热天,n,neg,11
32402,1189,免费,vn,neg,2
32422,1190,商品,n,neg,1
32428,1190,服务,vn,neg,2
32442,1191,安装费,n,neg,1
32446,1191,条管,n,neg,3
32460,1191,收费,n,neg,6
32461,1191,标准,n,neg,7
32471,1191,站点,n,neg,10
32473,1191,售后,n,neg,11
32474,1191,客服,n,neg,12
32475,1191,人员,n,neg,13
32476,1191,态度恶劣,n,neg,14
32490,1191,电梯,n,neg,18
32494,1191,师傅,nr,neg,20
32498,1191,楼,n,neg,22
32517,1191,电话,n,neg,30
32519,1191,客服,n,neg,31
32520,1191,人员,n,neg,32
32542,1191,感觉,n,neg,38
32550,1192,配件,n,neg,1
32551,1192,太贵,nr,neg,2
32554,1193,坑人,n,neg,2
32558,1193,管件,n,neg,4
32559,1193,太贵,nr,neg,5
32566,1193,价格,n,neg,6
32568,1193,收费,n,neg,8
32572,1193,墙,n,neg,10
32573,1193,架子,n,neg,11
32577,1193,塑料,n,neg,12
32584,1193,管件,n,neg,16
32590,1193,收费,n,neg,18
32597,1195,人员,n,neg,2
32600,1195,收费,n,neg,3
32611,1195,生气,n,neg,6
32613,1195,评,n,neg,8
32615,1196,师傅,nr,neg,2
32619,1196,服务态度,n,neg,4
32622,1196,太差,n,neg,6
32628,1197,遥控,vn,neg,1
32651,1197,麻烦,an,neg,7
32663,1199,漏水,n,neg,1
32666,1200,水平,n,neg,2
32670,1201,建议,n,neg,1
32674,1201,产品,n,neg,2
32677,1201,特强,nr,neg,4
32679,1201,质量,n,neg,5
32693,1201,骗钱,n,neg,10
32700,1202,发票,n,neg,1
32710,1202,商城,ns,neg,5
32711,1202,服务,vn,neg,6
32721,1203,服务,vn,neg,1
32722,1203,极差,n,neg,2
32737,1203,时间,n,neg,8
32743,1203,垃圾,n,neg,11
32749,1203,责任,n,neg,13
32753,1203,评,n,neg,15
32762,1204,速度慢,n,neg,3
32767,1204,人员,n,neg,7
32769,1205,产品,n,neg,1
32794,1205,多长,n,neg,11
32801,1205,爸妈,n,neg,13
32803,1205,安装费,n,neg,14
32805,1205,不合理,n,neg,15
32811,1205,免费,vn,neg,18
32815,1205,地方,n,neg,19
32821,1206,速度,n,neg,2
32826,1206,小时,n,neg,4
32835,1206,澡,n,neg,9
32840,1206,小时,n,neg,12
32843,1206,质量,n,neg,14
32852,1206,水军,n,neg,16
32857,1207,安装费,n,neg,3
32860,1207,离谱,n,neg,5
32865,1207,螺丝,n,neg,7
32872,1207,管子,n,neg,9
32878,1207,安装费,n,neg,10
32882,1207,坑人,n,neg,11
32886,1207,材料,n,neg,13
32899,1208,回老家,n,neg,3
32901,1208,新房,n,neg,5
32907,1208,新装,n,neg,7
32910,1208,热水,n,neg,8
32911,1208,压根,n,neg,9
32923,1208,时间,n,neg,13
32926,1208,小时,n,neg,14
32931,1208,温度,n,neg,15
32940,1208,水温,n,neg,20
32949,1208,热水澡,n,neg,24
32957,1208,能派,n,neg,29
32958,1208,师傅,nr,neg,30
32964,1209,师傅,nr,neg,1
32970,1210,烧水,n,neg,1
32974,1210,一缸水,n,neg,4
32977,1210,小时,n,neg,6
32989,1211,水,n,neg,2
32990,1211,温度,n,neg,3
32994,1211,小时,n,neg,6
32995,1211,才度,n,neg,7
32997,1211,小时,n,neg,9
33007,1211,浑身,n,neg,15
33008,1211,泡沫,n,neg,16
33010,1211,热水,n,neg,17
33013,1211,建议,n,neg,18
33018,1211,烧水,n,neg,20
33023,1211,瓦,n,neg,23
33025,1211,功率,n,neg,24
33032,1212,货,n,neg,3
33040,1212,力,n,neg,5
33047,1212,花钱买,ns,neg,7
33050,1212,配件,n,neg,9
33063,1212,厂商,n,neg,13
33086,1214,朋友,n,neg,2
33091,1214,售后,n,neg,3
33105,1214,进水管,n,neg,10
33108,1214,售后,n,neg,12
33109,1214,师傅,nr,neg,13
33112,1214,年轻人,n,neg,15
33116,1214,老人家,n,neg,17
33122,1214,进水管,n,neg,20
33131,1214,才块,n,neg,22
33139,1214,坑,n,neg,25
33154,1214,实体店,n,neg,30
33155,1214,店,n,neg,31
33162,1214,产品,n,neg,32
33187,1215,热水,n,neg,3
33198,1215,凉水,n,neg,9
33202,1215,感觉,n,neg,10
33207,1215,建议,n,neg,12
33220,1216,师傅,nr,neg,1
33222,1216,完全安装,nz,neg,2
33238,1216,事实,n,neg,5
33242,1216,评,n,neg,8
33250,1217,县城,n,neg,2
33252,1217,货,n,neg,4
33253,1217,回老家,n,neg,5
33265,1217,评,n,neg,10
33266,1218,烧水,n,neg,1
33267,1218,速度,n,neg,2
33270,1218,一家人,n,neg,4
33287,1220,发票,n,neg,2
33293,1220,售后,n,neg,3
33294,1220,客服,n,neg,4
33312,1221,影子,n,neg,6
33324,1221,影子,n,neg,13
33327,1221,电话,n,neg,15
33333,1221,服务,vn,neg,17
33338,1222,水管,n,neg,1
33347,1222,烂,n,neg,5
33360,1223,能效,n,neg,3
33361,1223,标识,n,neg,4
33365,1223,假货,n,neg,6
33369,1223,实体店,n,neg,7
33372,1224,东西,ns,neg,1
33399,1224,哥,n,neg,12
33413,1224,电话,n,neg,18
33423,1224,质问,n,neg,22
33425,1224,东西,ns,neg,23
33438,1224,素质,n,neg,29
33448,1224,东西,ns,neg,33
33466,1225,评,n,neg,5
33478,1226,降价,n,neg,2
33482,1226,垃圾,n,neg,3
33484,1227,速度,n,neg,2
33485,1227,贼,n,neg,3
33497,1228,冷水,n,neg,3
33504,1228,热水澡,n,neg,6
33506,1229,玩意,n,neg,1
33509,1229,人员,n,neg,3
33515,1229,出租房,n,neg,6
33519,1229,旧机,n,neg,7
33524,1229,旧管,n,neg,9
33532,1229,人员,n,neg,13
33541,1229,旧管,n,neg,18
33564,1229,试机,n,neg,24
33571,1229,插头,n,neg,26
33583,1229,插头,n,neg,31
33593,1229,转接头,n,neg,34
33605,1229,玩意,n,neg,39
33609,1229,温度,n,neg,41
33620,1230,极差,n,neg,2
33622,1230,乱收费,n,neg,3
33628,1231,客服,n,neg,1
33633,1231,售后,n,neg,3
33640,1231,阀门,n,neg,7
33641,1231,漏水,n,neg,8
33644,1231,事儿,n,neg,10
33665,1231,电话,n,neg,16
33668,1231,态度,n,neg,17
33690,1231,态度,n,neg,21
33693,1231,解决问题,n,neg,23
33701,1231,电话,n,neg,25
33712,1231,自动,vn,neg,30
33718,1231,系统,n,neg,32
33743,1232,父亲,n,neg,5
33748,1232,收费,n,neg,8
33760,1233,遥控器,n,neg,3
33769,1233,情况,n,neg,4
33774,1234,降价,n,neg,2
33806,1236,服务,vn,neg,1
33807,1236,太度,n,neg,2
33814,1236,牛,n,neg,5
33817,1236,人员,n,neg,7
33836,1236,姐,n,neg,13
33837,1236,眼神,n,neg,14
33850,1236,省事,n,neg,18
33864,1236,购物,n,neg,23
33867,1237,台风,ns,neg,2
33869,1237,暴雨,n,neg,3
33889,1238,东西,ns,neg,2
33905,1239,师傅,nr,neg,2
33910,1239,墙砖,n,neg,5
33917,1240,评,n,neg,2
33921,1240,评,n,neg,4
33926,1240,品牌,n,neg,5
33928,1240,信用,n,neg,7
33932,1240,货,n,neg,8
33934,1240,开箱,n,neg,9
33937,1240,师傅,nr,neg,11
33940,1240,箱子,n,neg,13
33947,1240,油漆,n,neg,18
33971,1240,售后,n,neg,29
33976,1241,网购,n,neg,2
33979,1241,师傅,nr,neg,4
33980,1241,乱收费,n,neg,5
33995,1242,机器,n,neg,1
33999,1242,品牌,n,neg,3
34001,1242,信赖,n,neg,5
34005,1242,评,n,neg,8
34007,1242,满屋子,nr,neg,9
34013,1242,墙,n,neg,12
34018,1242,装,n,neg,14
34024,1242,师父,n,neg,16
34030,1242,语,ng,neg,19
34031,1243,安装费,n,neg,1
34036,1243,态度,n,neg,3
34037,1243,极差,n,neg,4
34041,1244,物流,n,neg,1
34062,1244,水,n,neg,13
34067,1244,增压泵,n,neg,15
34078,1244,增压泵,n,neg,19
34091,1244,妈,n,neg,23
34101,1244,妈,n,neg,27
34117,1244,回家,n,neg,34
34125,1244,问,n,neg,37
34127,1244,师傅,nr,neg,39
34146,1244,材料费,n,neg,43
34163,1244,重新安装,nz,neg,49
34174,1244,增压泵,n,neg,51
34197,1244,材料费,n,neg,59
34225,1244,科学,n,neg,68
34229,1244,管子,n,neg,70
34245,1244,外行,n,neg,76
34265,1244,妈,n,neg,81
34283,1244,干嘛,n,neg,88
34307,1244,增压泵,n,neg,94
34318,1244,商标名,n,neg,98
34328,1245,师傅,nr,neg,4
34334,1245,师傅,nr,neg,7
34335,1245,态度,n,neg,8
34337,1245,差劲,n,neg,10
34342,1245,催,n,neg,12
34354,1245,货,n,neg,17
34362,1245,电话,n,neg,18
34376,1245,师傅,nr,neg,22
34377,1245,态度,n,neg,23
34390,1246,封顶,n,neg,2
34398,1246,块钱,n,neg,4
34404,1246,坑人,n,neg,5
34406,1247,所有人,n,neg,1
34409,1247,沙比,nrt,neg,2
34414,1247,负责人,n,neg,3
34418,1247,东西,ns,neg,4
34419,1247,质量,n,neg,5
34424,1247,售后,n,neg,8
34437,1247,客服,n,neg,12
34445,1247,猪,n,neg,16
34451,1247,老子,n,neg,19
34454,1247,东西,ns,neg,20
34456,1247,老子,n,neg,21
34462,1247,东西,ns,neg,24
34466,1247,发货,n,neg,27
34474,1247,库房,n,neg,29
34476,1247,客服,n,neg,31
34478,1247,客服,n,neg,32
34493,1247,脑子里,n,neg,39
34498,1247,屎,n,neg,41
34500,1247,老子,n,neg,42
34503,1247,网,n,neg,43
34505,1247,东西,ns,neg,44
34509,1247,服务,vn,neg,45
34515,1247,老子,n,neg,46
34521,1247,东西,ns,neg,47
34525,1247,老子,n,neg,48
34532,1247,老子,n,neg,51
34536,1247,客服,n,neg,53
34547,1247,沙比,nrt,neg,55
34556,1247,猪脑子,n,neg,58
34566,1247,爸妈,n,neg,59
34572,1247,解决问题,n,neg,62
34575,1247,全家,n,neg,64
34588,1248,上门,ns,neg,3
34601,1248,麻烦,an,neg,7
34605,1248,谢谢,nr,neg,8
34607,1249,安装工,n,neg,1
34611,1249,管件,n,neg,2
34621,1249,老化,n,neg,5
34636,1250,客服,n,neg,4
34637,1250,电话,n,neg,5
34656,1250,工程师,n,neg,13
34661,1250,星,n,neg,15
34666,1250,售后,n,neg,16
34668,1251,坑人,n,neg,2
34673,1251,遥控器,n,neg,5
34684,1251,售后,n,neg,7
34688,1251,原因,n,neg,8
34690,1251,售后,n,neg,9
34694,1251,板,ng,neg,11
34704,1251,新机,n,neg,15
34711,1251,质量,n,neg,16
34715,1251,设置,vn,neg,17
34727,1251,情况,n,neg,25
34738,1251,问,n,neg,27
34739,1251,客服,n,neg,28
34741,1251,人工,n,neg,29
34742,1251,客服,n,neg,30
34754,1251,问,n,neg,33
34758,1251,人工,n,neg,34
34759,1251,客服,n,neg,35
34766,1251,产品,n,neg,37
34775,1251,网购,n,neg,39
34783,1251,评,n,neg,43
34793,1251,星,n,neg,47
34798,1251,星,n,neg,49
34809,1251,东西,ns,neg,51
34822,1251,真气,n,neg,53
34825,1252,星,n,neg,2
34834,1252,鸡,n,neg,6
34840,1252,县城,n,neg,9
34849,1252,师傅,nr,neg,14
34851,1252,用心,n,neg,15
34853,1252,收费,n,neg,16
34864,1253,遥控器,n,neg,2
34866,1253,电池,n,neg,3
34874,1253,鸡肋,n,neg,5
34876,1253,东西,ns,neg,6
34887,1253,电池,n,neg,8
34892,1253,电池,n,neg,11
34900,1254,客服,n,neg,2
34924,1254,货在车,n,neg,11
34936,1254,师傅,nr,neg,14
34941,1254,货,n,neg,17
34964,1256,小时,n,neg,5
34977,1256,材料,n,neg,8
34984,1256,师父,n,neg,11
34990,1256,材料,n,neg,12
34994,1256,安装费,n,neg,13
34998,1256,售后,n,neg,14
35032,1256,客服,n,neg,21
35034,1256,问问,n,neg,23
35044,1256,客服,n,neg,24
35047,1256,师傅,nr,neg,26
35051,1256,材料,n,neg,28
35055,1256,漏水,n,neg,29
35061,1256,材料,n,neg,31
35063,1256,角阀,n,neg,32
35073,1256,胶带,n,neg,35
35081,1256,漏水,n,neg,37
35094,1256,材料,n,neg,38
35096,1256,公司,n,neg,39
35099,1256,钱,n,neg,40
35104,1256,材料,n,neg,42
35116,1256,东西,ns,neg,46
35118,1256,服务,vn,neg,47
35123,1257,评,n,neg,2
35126,1257,价格,n,neg,3
35155,1257,客服,n,neg,9
35156,1257,咨询,vn,neg,10
35162,1257,顾客,nr,neg,12
35168,1258,物流,n,neg,1
35176,1258,费用,n,neg,5
35177,1258,太贵,nr,neg,6
35183,1258,封顶,n,neg,8
35194,1258,气愤,n,neg,11
35198,1258,欺诈,vn,neg,12
35199,1258,消费者,n,neg,13
35201,1258,现象,n,neg,14
35232,1259,热水,n,neg,5
35246,1260,专业,n,neg,3
35247,1260,师傅,nr,neg,4
35255,1260,时间,n,neg,8
35257,1260,监督,vn,neg,9
35262,1260,工艺,n,neg,12
35269,1260,师傅,nr,neg,13
35271,1260,重装,n,neg,14
35288,1260,材料费,n,neg,20
35292,1260,免费,vn,neg,22
35304,1260,监督,vn,neg,26
35310,1260,工艺,n,neg,29
35317,1260,材料费,n,neg,33
35328,1261,电话,n,neg,4
35348,1262,事,n,neg,7
35351,1262,情况,n,neg,8
35364,1262,售后,n,neg,10
35375,1263,评,n,neg,2
35383,1263,划痕,n,neg,6
35398,1263,厂家,n,neg,12
35400,1263,检查,vn,neg,14
35403,1263,马虎,nr,neg,16
35411,1263,图片,n,neg,19
35414,1263,建议,n,neg,20
35422,1263,影响,vn,neg,23
35437,1264,降价,n,neg,3
35442,1264,伤心,n,neg,5
35445,1265,师傅,nr,neg,2
35447,1265,要价,n,neg,4
35467,1265,管理,vn,neg,9
35473,1265,购物,n,neg,11
35487,1267,商品质量,n,neg,1
35493,1267,价保,n,neg,4
35497,1267,客服,n,neg,6
35498,1267,服务态度,n,neg,7
35501,1267,能力,n,neg,9
35505,1267,问,n,neg,11
35511,1267,客服,n,neg,15
35516,1267,事,n,neg,16
35524,1267,妹,n,neg,20
35529,1267,宿迁,nr,neg,21
35530,1267,客服,n,neg,22
35531,1267,专员,n,neg,23
35532,1267,服务,vn,neg,24
35540,1267,气,n,neg,27
35546,1267,电,n,neg,28
35548,1267,师傅,nr,neg,30
35567,1268,人员,n,neg,3
35570,1268,时,n,neg,5
35588,1268,插座,n,neg,12
35593,1268,新安,ns,neg,16
35595,1268,插座,n,neg,17
35602,1268,裤子,n,neg,19
35618,1268,评,n,neg,24
35623,1269,安装费,n,neg,2
35627,1269,管子,n,neg,4
35636,1269,阀门,n,neg,7
35648,1269,搭架子,n,neg,9
35654,1269,东西,ns,neg,10
35659,1269,块钱,n,neg,12
35663,1269,感觉,n,neg,13
35664,1269,商品,n,neg,14
35671,1269,免费,vn,neg,18
35673,1269,配件,n,neg,19
35675,1269,高价,n,neg,20
35683,1269,外包,n,neg,22
35699,1270,免费,vn,neg,2
35701,1270,装,n,neg,3
35704,1270,师傅,nr,neg,5
35710,1270,装,n,neg,7
35711,1270,费用,n,neg,8
35715,1270,免费,vn,neg,9
35720,1270,遥控器,n,neg,11
35727,1270,总体,n,neg,15
35728,1270,评价,n,neg,16
35730,1270,东西,ns,neg,17
35734,1270,服务,vn,neg,18
35737,1271,天通,nz,neg,1
35738,1271,苑,ng,neg,2
35741,1271,人员,n,neg,4
35742,1271,水平,n,neg,5
35750,1271,漏水,n,neg,10
35754,1271,理由,n,neg,12
35758,1271,商城,ns,neg,15
35760,1271,脸,n,neg,16
35762,1271,收费,n,neg,17
35763,1271,标准,n,neg,18
35773,1271,钱,n,neg,21
35782,1271,废话,n,neg,24
35785,1271,素质,n,neg,25
35787,1272,物流,n,neg,1
35792,1272,诚信,nz,neg,4
35795,1272,下单,n,neg,6
35817,1272,电话,n,neg,12
35823,1272,订单,n,neg,16
35835,1272,办法,n,neg,20
35844,1272,下单,n,neg,24
35851,1272,干嘛,n,neg,28
35855,1272,服务,vn,neg,29
35874,1273,老公,nr,neg,4
35880,1273,质量,n,neg,5
35889,1273,态度,n,neg,9
35918,1273,老公,nr,neg,21
35941,1273,老公,nr,neg,27
35952,1273,生气,n,neg,30
35956,1273,老公,nr,neg,31
35968,1274,小时,n,neg,1
35970,1274,降价,n,neg,2
35972,1274,客服,n,neg,3
35975,1274,专业,n,neg,4
35980,1274,降价,n,neg,6
35982,1274,情况,n,neg,7
35989,1274,差价,n,neg,9
35990,1275,物流,n,neg,1
35994,1275,产品,n,neg,2
35998,1275,售后,n,neg,4
35999,1275,极差,n,neg,5
36002,1275,师傅,nr,neg,7
36004,1275,上门,ns,neg,9
36006,1275,时,n,neg,11
36011,1275,管材,n,neg,14
36012,1275,免费,vn,neg,15
36024,1275,售后,n,neg,21
36028,1275,上门,ns,neg,25
36030,1275,收费,n,neg,26
36038,1276,效果,n,neg,4
36040,1276,装配成,n,neg,5
36043,1276,收工,n,neg,6
36047,1277,机器,n,neg,1
36053,1277,安装公司,nt,neg,4
36059,1277,支架,n,neg,6
36061,1277,宝宝,nr,neg,7
36067,1277,公司,n,neg,9
36072,1277,钢铁,n,neg,10
36073,1277,涨价,n,neg,11
36076,1277,坑,n,neg,12
36078,1277,客户,n,neg,13
36082,1278,老火,n,neg,1
36091,1278,天才,n,neg,5
36096,1278,娘,n,neg,8
36102,1278,费,n,neg,12
36105,1278,星,n,neg,13
36108,1278,物流,n,neg,14
36111,1279,评,n,neg,2
36113,1279,大大的,nz,neg,3
36115,1279,评,n,neg,5
36128,1279,墙,n,neg,10
36129,1279,漏水,n,neg,11
36132,1279,师傅,nr,neg,13
36138,1279,出厂,n,neg,15
36164,1279,过程,n,neg,21
36167,1279,事故,n,neg,23
36177,1280,服务,vn,neg,2
36190,1281,价值,n,neg,1
36193,1281,关健,nr,neg,2
36195,1281,农村,n,neg,3
