,index_content,word,nature,content_type,index_word
29456,1083,加热,v,neg,10
29459,1083,质量,n,neg,11
29463,1083,堪忧,v,neg,12
29466,1084,一分,m,neg,1
29468,1084,安装,v,neg,2
29475,1084,电源,n,neg,3
29476,1084,插板,n,neg,4
29477,1084,不行,v,neg,5
29479,1084,安装,v,neg,6
29484,1084,生气,n,neg,7
29486,1084,安装,v,neg,8
29491,1084,装,v,neg,9
29497,1084,售后,n,neg,10
29499,1084,养,v,neg,11
29501,1084,干嘛,n,neg,12
29506,1085,满意,v,neg,1
29509,1085,购物,n,neg,2
29511,1085,市场,n,neg,3
29520,1085,卖,v,neg,4
29524,1085,减去,v,neg,5
29528,1085,市场,n,neg,6
29529,1085,贵元,n,neg,7
29531,1085,太,d,neg,8
29532,1085,黑,a,neg,9
29534,1086,装上,n,neg,1
29536,1086,几天,m,neg,2
29538,1086,漏水,n,neg,3
29540,1086,维修,v,neg,4
29541,1086,师傅,nr,neg,5
29543,1086,紧,a,neg,6
29545,1086,两个,m,neg,7
29546,1086,螺丝,n,neg,8
29547,1086,没事,v,neg,9
29554,1086,厂家,n,neg,10
29555,1086,出库,n,neg,11
29558,1086,严谨,a,neg,12
29563,1086,出厂,n,neg,13
29564,1086,算不算,v,neg,14
29565,1086,合格,n,neg,15
29566,1086,产品,n,neg,16
29568,1087,太,d,neg,1
29569,1087,失望,v,neg,2
29576,1087,活动,vn,neg,3
29582,1087,便宜,a,neg,4
29585,1087,给发,v,neg,5
29587,1087,坏,a,neg,6
29590,1087,显示屏,n,neg,7
29592,1087,坏,a,neg,8
29595,1087,真的,d,neg,9
29597,1087,图,n,neg,10
29598,1087,便宜,a,neg,11
29600,1088,东西,ns,neg,1
29607,1088,没给,v,neg,2
29608,1088,安装,v,neg,3
29611,1088,东西,ns,neg,4
29614,1088,负责,v,neg,5
29616,1088,沟通,v,neg,6
29621,1088,推给,v,neg,7
29622,1088,售后,n,neg,8
29626,1088,网上,s,neg,9
29629,1088,干嘛,n,neg,10
29631,1089,价格,n,neg,1
29632,1089,欺骗,v,neg,2
29634,1089,标价,n,neg,3
29637,1089,收费,n,neg,4
29639,1089,建议,n,neg,5
29646,1089,一颗,m,neg,6
29647,1089,星,n,neg,7
29650,1089,安装,v,neg,8
29651,1089,师傅,nr,neg,9
29654,1089,安装,v,neg,10
29656,1089,到位,v,neg,11
29658,1090,下单,n,neg,1
29659,1090,了骗,v,neg,2
29662,1090,没货要到,l,neg,3
29663,1090,年后,t,neg,4
29666,1090,一再,d,neg,5
29667,1090,沟通,v,neg,6
29669,1090,快递,v,neg,7
29670,1090,送来,v,neg,8
29678,1090,水温,n,neg,9
29679,1090,不好,d,neg,10
29680,1090,调节,vn,neg,11
29684,1090,安装,v,neg,12
29688,1090,装,v,neg,13
29691,1090,迟迟,d,neg,14
29692,1090,不肯,v,neg,15
29693,1090,安装,v,neg,16
29695,1091,配件,n,neg,1
29696,1091,太,d,neg,2
29697,1091,差,a,neg,3
29699,1091,好多,m,neg,4
29700,1091,配件,n,neg,5
29702,1091,赠送,v,neg,6
29704,1091,陶保,nr,neg,7
29705,1091,价格,n,neg,8
29707,1091,送,v,neg,9
29709,1091,东西,ns,neg,10
29712,1091,安装,v,neg,11
29714,1091,找,v,neg,12
29717,1091,客服,n,neg,13
29723,1091,服务,vn,neg,14
29727,1091,服,v,neg,15
29730,1092,安装,v,neg,1
29732,1092,额外,b,neg,2
29733,1092,加钱,v,neg,3
29738,1092,配件,n,neg,4
29743,1092,师傅,nr,neg,5
29744,1092,安装费,n,neg,6
29745,1092,三百块,m,neg,7
29747,1092,包括,v,neg,8
29748,1092,几个,m,neg,9
29749,1092,常规,n,neg,10
29750,1092,东西,ns,neg,11
29752,1092,电子,n,neg,12
29753,1092,遥控,vn,neg,13
29759,1093,天无,i,neg,1
29760,1093,理由,n,neg,2
29761,1093,退货,v,neg,3
29763,1093,收取,v,neg,4
29764,1093,块,zg,neg,5
29765,1093,运费,vn,neg,6
29770,1093,理由,n,neg,7
29771,1093,退货,v,neg,8
29773,1093,收取,v,neg,9
29774,1093,费用,n,neg,10
29778,1093,醒目,v,neg,11
29780,1093,地方,n,neg,12
29781,1093,标注,v,neg,13
29784,1094,产品,n,neg,1
29791,1094,没用,v,neg,2
29794,1094,安装,v,neg,3
29795,1094,不好,d,neg,4
29797,1094,收,v,neg,5
29802,1094,合,v,neg,6
29805,1094,花,v,neg,7
29808,1094,卖,v,neg,8
29812,1095,两个,m,neg,1
29814,1095,型号,n,neg,2
29816,1095,升数,n,neg,3
29821,1095,升,v,neg,4
29823,1095,配,v,neg,5
29825,1095,淋浴器,nz,neg,6
29827,1095,升,v,neg,7
29829,1095,不配,v,neg,8
29833,1095,奇葩,n,neg,9
29837,1095,老客户,n,neg,10
29839,1095,第一次,m,neg,11
29840,1095,差,a,neg,12
29841,1095,评,n,neg,13
29843,1095,贡献,n,neg,14
29846,1096,破,v,neg,1
29847,1096,玩意,n,neg,2
29850,1096,没用,v,neg,3
29852,1096,热水,n,neg,4
29853,1096,烧,v,neg,5
29857,1096,售后,n,neg,6
29860,1096,两次,m,neg,7
29861,1097,价格,n,neg,1
29862,1097,降,v,neg,2
29867,1097,退,v,neg,3
29868,1097,差价,n,neg,4
29870,1097,当天,t,neg,5
29872,1097,涨价,n,neg,6
29874,1097,只能,v,neg,7
29876,1097,家电,j,neg,8
29877,1097,下乡,v,neg,9
29880,1097,全,a,neg,10
29883,1097,贵,a,neg,11
29886,1098,东西,ns,neg,1
29887,1098,不错,a,neg,2
29890,1098,安装,v,neg,3
29891,1098,师傅,nr,neg,4
29892,1098,装,v,neg,5
29895,1098,不类,n,neg,6
29897,1098,第一次,m,neg,7
29898,1098,见装,v,neg,8
29900,1098,差,a,neg,9
29904,1098,收费,n,neg,10
29906,1098,贵,a,neg,11
29908,1099,没用,v,neg,1
29911,1099,显示,v,neg,2
29915,1099,几把,m,neg,3
29916,1099,收,v,neg,4
29917,1099,材料费,n,neg,5
29922,1099,几个,m,neg,6
29923,1099,弯头,v,neg,7
29926,1099,真的,d,neg,8
29927,1099,服,v,neg,9
29930,1100,安装,v,neg,1
29940,1100,收,v,neg,2
29941,1100,高利贷,n,neg,3
29947,1100,一点,m,neg,4
29948,1100,东西,ns,neg,5
29950,1100,收,v,neg,6
29952,1100,一百多块,m,neg,7
29954,1100,真的,d,neg,8
29956,1100,过分,n,neg,9
29958,1101,安装费,n,neg,1
29960,1101,封顶,n,neg,2
29966,1101,超出,v,neg,3
29969,1101,收费,n,neg,4
29972,1101,安装,v,neg,5
29975,1101,漏水,n,neg,6
29977,1101,服务,vn,neg,7
29980,1102,安装,v,neg,1
29981,1102,人员,n,neg,2
29982,1102,服务,vn,neg,3
29983,1102,特别,d,neg,4
29984,1102,差,a,neg,5
29986,1102,乱收费,n,neg,6
29989,1102,安装,v,neg,7
29991,1102,走,v,neg,8
29993,1103,问,n,neg,1
29994,1103,发票,n,neg,2
29995,1103,全,a,neg,3
29997,1103,客服,n,neg,4
29998,1103,自动,vn,neg,5
29999,1103,回复,v,neg,6
30001,1103,公司,n,neg,7
30002,1103,账,n,neg,8
30004,1103,怎么弄,l,neg,9
30009,1103,开票,n,neg,10
30016,1104,几百块,m,neg,1
30018,1104,安装,v,neg,2
30019,1104,零件,mq,neg,3
30020,1104,费,v,neg,4
30023,1104,一百多块,m,neg,5
30026,1104,世道,n,neg,6
30029,1104,只能,v,neg,7
30032,1104,买家,n,neg,8
30033,1104,吃亏,v,neg,9
30041,1105,真的,d,neg,1
30044,1105,便宜,a,neg,2
30047,1105,货,n,neg,3
30050,1105,事,n,neg,4
30054,1105,配,v,neg,5
30056,1105,花洒小,z,neg,6
30058,1105,可怜,v,neg,7
30063,1105,吐血,v,neg,8
30064,1106,安装,v,neg,1
30066,1106,超烂,v,neg,2
30069,1106,安装,v,neg,3
30076,1106,安装,v,neg,4
30077,1106,黑,a,neg,5
30083,1106,地方,n,neg,6
30086,1106,日,m,neg,7
30089,1107,安装,v,neg,1
30090,1107,太,d,neg,2
30091,1107,差劲,n,neg,3
30094,1107,安装,v,neg,4
30095,1107,材料费,n,neg,5
30099,1107,有没有,v,neg,6
30100,1107,标准,n,neg,7
30102,1107,太,d,neg,8
30105,1107,坑,n,neg,9
30111,1108,满意,v,neg,1
30113,1108,说好,v,neg,2
30115,1108,包,v,neg,3
30116,1108,安装,v,neg,4
30118,1108,安装,v,neg,5
30122,1108,收费,n,neg,6
30125,1108,加,v,neg,7
30127,1108,加,v,neg,8
30130,1108,材料费,n,neg,9
30131,1109,售后,n,neg,1
30132,1109,安装,v,neg,2
30133,1109,太,d,neg,3
30134,1109,差劲,n,neg,4
30138,1109,推,v,neg,5
30147,1109,长,a,neg,6
30148,1109,啥样,r,neg,7
30151,1110,为啥,r,neg,1
30152,1110,热,a,neg,2
30154,1110,特别,d,neg,3
30155,1110,慢,a,neg,4
30158,1110,提前,v,neg,5
30159,1110,两个,m,neg,6
30160,1110,小时,n,neg,7
30161,1110,开,v,neg,8
30163,1110,是因为,c,neg,9
30164,1110,容量,n,neg,10
30167,1111,安装,v,neg,1
30168,1111,人员,n,neg,2
30169,1111,上门,ns,neg,3
30170,1111,两次,m,neg,4
30173,1111,安装,v,neg,5
30178,1111,解决,v,neg,6
30180,1111,办法,n,neg,7
30187,1111,空,a,neg,8
30189,1112,混,v,neg,1
30190,1112,水阀,n,neg,2
30192,1112,花,v,neg,3
30193,1112,洒,v,neg,4
30197,1112,怎么回事,l,neg,5
30202,1112,自费,vn,neg,6
30203,1112,购买,v,neg,7
30205,1113,售后,n,neg,1
30207,1113,差,a,neg,2
30209,1113,差,a,neg,3
30211,1113,不想,v,neg,4
30212,1113,提,v,neg,5
30215,1113,封顶,n,neg,6
30216,1113,包,v,neg,7
30217,1113,安装,v,neg,8
30219,1113,骗人,n,neg,9
30221,1114,花洒,nr,neg,1
30226,1114,那根,mq,neg,2
30229,1114,扭,v,neg,3
30234,1114,扭,v,neg,4
30236,1114,劣质,n,neg,5
30237,1114,产品,n,neg,6
30238,1115,登场,n,neg,1
30240,1115,满意,v,neg,2
30243,1115,安装,v,neg,3
30245,1115,拆检,v,neg,4
30248,1115,满意,v,neg,5
30250,1115,安装,v,neg,6
30251,1115,乱收费,n,neg,7
30253,1116,丢下,v,neg,1
30255,1116,走,v,neg,2
30257,1116,不见,v,neg,3
30258,1116,安装,v,neg,4
30263,1116,情愿,n,neg,5
30264,1116,退货,v,neg,6
30267,1117,安装费,n,neg,1
30269,1117,贵,a,neg,2
30270,1117,上天,t,neg,3
30272,1117,两百多,m,neg,4
30274,1117,真,d,neg,5
30276,1117,建议,n,neg,6
30282,1118,外,f,neg,1
30283,1118,包,v,neg,2
30284,1118,安装,v,neg,3
30285,1118,队伍,n,neg,4
30287,1118,太,d,neg,5
30288,1118,费劲,a,neg,6
30292,1118,愉快,a,neg,7
30294,1118,网购,n,neg,8
30296,1119,实名,v,neg,1
30297,1119,评价,n,neg,2
30299,1119,材料费,n,neg,3
30300,1119,收费,n,neg,4
30301,1119,不合理,n,neg,5
30303,1119,太贵,nr,neg,6
30305,1119,难以,d,neg,7
30306,1119,接受,v,neg,8
30307,1120,送货,v,neg,1
30310,1120,安装工,n,neg,2
30312,1120,安装,v,neg,3
30314,1120,可天,v,neg,4
30318,1120,安装,v,neg,5
30320,1121,写,v,neg,1
30322,1121,安装费,n,neg,2
30323,1121,封顶,n,neg,3
30328,1121,坑,n,neg,4
30338,1122,安装,v,neg,1
30340,1122,真,d,neg,2
30341,1122,想,v,neg,3
30342,1122,投诉,v,neg,4
30344,1123,安装,v,neg,1
30345,1123,收费,n,neg,2
30347,1123,写,v,neg,3
30348,1123,封顶,n,neg,4
30349,1123,纯属,n,neg,5
30350,1123,扯蛋,v,neg,6
30351,1124,水小,b,neg,1
30353,1124,可怜,v,neg,2
30356,1124,水龙头,n,neg,3
30358,1124,水,n,neg,4
30359,1124,超大,v,neg,5
30360,1124,超急,v,neg,6
30362,1124,装进,v,neg,7
30364,1124,台机,n,neg,8
30366,1124,超级,b,neg,9
30369,1124,垃圾,n,neg,10
30370,1125,货是,n,neg,1
30371,1125,收到,v,neg,2
30374,1125,送货,v,neg,3
30378,1125,送进来,v,neg,4
30379,1126,极差,n,neg,1
30382,1126,墙,n,neg,2
30383,1126,不好,d,neg,3
30389,1126,建议,n,neg,4
30390,1126,退货,v,neg,5
30395,1126,想想,v,neg,6
30396,1126,办法,n,neg,7
30397,1127,服务态度,n,neg,1
30398,1127,差,a,neg,2
30400,1127,送货,v,neg,3
30401,1127,慢,a,neg,4
30403,1127,安装,v,neg,5
30404,1127,费劲,a,neg,6
30406,1128,不爽,a,neg,1
30409,1128,买回来,l,neg,2
30411,1128,掉价,v,neg,3
30413,1129,客服,n,neg,1
30414,1129,服务,vn,neg,2
30415,1129,差,a,neg,3
30419,1129,热水,n,neg,4
30420,1129,源源不断,i,neg,5
30422,1129,洗,v,neg,6
30423,1129,一会,m,neg,7
30424,1129,温度,n,neg,8
30426,1129,掉,v,neg,9
30427,1130,东西,ns,neg,1
30430,1130,东西,ns,neg,2
30432,1130,售后服务,l,neg,3
30433,1130,太,d,neg,4
30434,1130,差,a,neg,5
30436,1131,价格,n,neg,1
30437,1131,变得,v,neg,2
30438,1131,太,d,neg,3
30443,1131,贵,a,neg,4
30445,1132,物流,n,neg,1
30446,1132,不错,a,neg,2
30448,1132,安装,v,neg,3
30450,1132,慢,a,neg,4
30452,1133,安装,v,neg,1
30460,1133,里,f,neg,2
30461,1134,安装,v,neg,1
30462,1134,花,v,neg,2
30469,1135,投诉,v,neg,1
30472,1135,几天,m,neg,2
30476,1135,没人来,l,neg,3
30477,1135,安装,v,neg,4
30480,1136,几天,m,neg,1
30482,1136,降价,n,neg,2
30486,1136,语,ng,neg,3
30491,1137,降价,n,neg,1
30493,1138,一般般,l,neg,1
30496,1138,不停,d,neg,2
30497,1138,滴水,n,neg,3
30500,1139,加热,v,neg,1
30503,1140,烧水,n,neg,1
30506,1140,小时,n,neg,2
30510,1140,降价,n,neg,3
30511,1140,太,d,neg,4
30514,1141,加热,v,neg,1
30518,1141,响,zg,neg,2
30521,1141,加热,v,neg,3
30522,1141,特别,d,neg,4
30523,1141,慢,a,neg,5
30524,1142,伤心,n,neg,1
30526,1142,再见,v,neg,2
30528,1143,东西,ns,neg,1
30529,1143,暂时,d,neg,2
30532,1143,上门,ns,neg,3
30533,1143,安,v,neg,4
30535,1143,装,v,neg,5
30537,1143,配件,n,neg,6
30538,1143,太贵,nr,neg,7
30540,1143,安装,v,neg,8
30542,1143,开口,n,neg,9
30544,1143,要钱,v,neg,10
30550,1143,家电,j,neg,11
30551,1143,安装,v,neg,12
30556,1143,德性,n,neg,13
30558,1143,太差,n,neg,14
30559,1143,太差,n,neg,15
30562,1144,不好,d,neg,1
30564,1144,水流,n,neg,2
30566,1145,买完,v,neg,1
30569,1145,降价,n,neg,2
30572,1146,感觉,n,neg,1
30574,1146,假,a,neg,2
30577,1147,装上去,v,neg,1
30579,1147,漏水,n,neg,2
30581,1148,星,n,neg,1
30584,1148,不想,v,neg,2
30587,1149,慢,a,neg,1
30589,1149,真心,d,neg,2
30592,1150,失望,v,neg,1
30597,1151,安装,v,neg,1
30599,1152,安装,v,neg,1
30600,1152,太慢,a,neg,2
30602,1153,蜗牛,n,neg,1
30603,1153,试,v,neg,2
30604,1153,物流,n,neg,3
30606,1154,贵,a,neg,1
30614,1158,差,a,neg,1
30616,1159,真的,d,neg,1
30618,1159,第一次,m,neg,2
30621,1159,货,n,neg,3
30623,1159,没到,v,neg,4
30627,1159,师傅,nr,neg,5
30628,1159,打电话,l,neg,6
30631,1159,免费,vn,neg,7
30632,1159,上门,ns,neg,8
30633,1159,安装,v,neg,9
30635,1159,货,n,neg,10
30638,1159,装好,v,neg,11
30646,1159,漏水,n,neg,12
30651,1159,报修,v,neg,13
30652,1159,电话,n,neg,14
30655,1159,客服,n,neg,15
30656,1159,告诉,v,neg,16
30661,1159,报装,v,neg,17
30666,1159,店家,n,neg,18
30667,1159,泄漏,v,neg,19
30671,1159,交易,n,neg,20
30672,1159,信息,n,neg,21
30677,1159,假装,n,neg,22
30679,1159,工作人员,n,neg,23
30682,1159,上门,ns,neg,24
30683,1159,安装,v,neg,25
30688,1159,送货,v,neg,26
30689,1159,人员,n,neg,27
30690,1159,泄露,v,neg,28
30693,1159,信息,n,neg,29
30698,1159,差,a,neg,30
30699,1159,评,n,neg,31
30704,1159,客服,n,neg,32
30705,1159,告诉,v,neg,33
30709,1159,泄漏,v,neg,34
30715,1159,猴,ng,neg,35
30716,1159,耍,v,neg,36
30721,1159,告诉,v,neg,37
30727,1159,放过,v,neg,38
30734,1159,影响,vn,neg,39
30736,1159,消费者,n,neg,40
30738,1159,利益,n,neg,41
30740,1159,差,a,neg,42
30741,1159,评,n,neg,43
30743,1159,差,a,neg,44
30744,1159,评,n,neg,45
30746,1159,差,a,neg,46
30747,1159,评,n,neg,47
30750,1160,安装,v,neg,1
30753,1160,消费者,n,neg,2
30755,1160,生命,vn,neg,3
30756,1160,开玩笑,v,neg,4
30760,1160,防电,j,neg,5
30761,1160,墙,n,neg,6
30762,1160,警示灯,n,neg,7
30764,1160,师傅,nr,neg,8
30765,1160,装好,v,neg,9
30769,1160,灯,n,neg,10
30771,1160,亮,v,neg,11
30775,1160,我心,n,neg,12
30777,1160,疑问,v,neg,13
30785,1160,亮,v,neg,14
30789,1160,师傅,nr,neg,15
30792,1160,要亮,a,neg,16
30795,1160,亮,v,neg,17
30798,1160,防电,j,neg,18
30799,1160,墙,n,neg,19
30801,1160,工作,vn,neg,20
30804,1160,亮,v,neg,21
30808,1160,报修,v,neg,22
30809,1160,障碍,n,neg,23
30811,1160,遂,d,neg,24
30812,1160,打消,v,neg,25
30813,1160,疑虑,v,neg,26
30815,1160,没看,v,neg,27
30816,1160,说明书,n,neg,28
30821,1160,两天,m,neg,29
30824,1160,两次,m,neg,30
30825,1160,热水,n,neg,31
30826,1160,带电,v,neg,32
30828,1160,报,n,neg,33
30829,1160,维修,v,neg,34
30834,1160,师傅,nr,neg,35
30837,1160,灯,n,neg,36
30838,1160,亮,v,neg,37
30841,1160,电路,n,neg,38
30846,1160,请,v,neg,39
30848,1160,电工,n,neg,40
30849,1160,检修,vn,neg,41
30851,1160,发现,v,neg,42
30852,1160,一楼,n,neg,43
30853,1160,有个,r,neg,44
30854,1160,电闸,n,neg,45
30855,1160,烧,v,neg,46
30857,1160,导致,v,neg,47
30859,1160,线,n,neg,48
30860,1160,带电,v,neg,49
30862,1160,幸好,a,neg,50
30865,1160,意外事故,n,neg,51
30869,1160,安装,v,neg,52
30870,1160,人员,n,neg,53
30871,1160,专业,n,neg,54
30872,1160,素质,n,neg,55
30873,1160,太,d,neg,56
30874,1160,低,a,neg,57
30878,1160,犯,v,neg,58
30880,1160,低级,b,neg,59
30882,1160,错误,n,neg,60
30887,1160,原谅,nr,neg,61
30889,1160,差评,n,neg,62
30893,1161,安装费,n,neg,1
30896,1161,安装费,n,neg,2
30897,1161,多元,m,neg,3
30900,1161,安装费,n,neg,4
30906,1161,售后,n,neg,5
30907,1161,安装,v,neg,6
30910,1161,质保,j,neg,7
30913,1161,配件,n,neg,8
30915,1161,用不上,l,neg,9
30918,1161,得用,v,neg,10
30919,1161,安装,v,neg,11
30920,1161,人员,n,neg,12
30922,1161,管件,n,neg,13
30924,1161,配件,n,neg,14
30930,1161,火气,n,neg,15
30935,1161,差,a,neg,16
30936,1161,评骂,v,neg,17
30938,1161,没商量,l,neg,18
30940,1162,差,a,neg,1
30941,1162,评,n,neg,2
30943,1162,安装,v,neg,3
30944,1162,师傅,nr,neg,4
30945,1162,技术,n,neg,5
30946,1162,不行,v,neg,6
30948,1162,乱打,v,neg,7
30949,1162,孔,nr,neg,8
30952,1162,损坏,v,neg,9
30954,1162,墙里,s,neg,10
30955,1162,埋,v,neg,11
30957,1162,电线,n,neg,12
30959,1162,弄,v,neg,13
30961,1162,跳闸,v,neg,14
30965,1162,确,d,neg,15
30967,1162,没事,v,neg,16
30970,1162,打孔,v,neg,17
30971,1162,掉,v,neg,18
30973,1162,灰,n,neg,19
30976,1162,清理,a,neg,20
30979,1162,想,v,neg,21
30980,1162,小米,n,neg,22
30982,1162,格力电器,nz,neg,23
30983,1162,安装,v,neg,24
30986,1162,清理,a,neg,25
30988,1162,灰尘,n,neg,26
30991,1162,安装,v,neg,27
30992,1162,师傅,nr,neg,28
30994,1162,清理,a,neg,29
30995,1162,灰尘,n,neg,30
30997,1162,差,a,neg,31
30998,1162,评,n,neg,32
31000,1163,差,a,neg,1
31001,1163,评差,n,neg,2
31002,1163,评差,n,neg,3
31003,1163,评,v,neg,4
31005,1163,找,v,neg,5
31006,1163,售后,n,neg,6
31007,1163,找,v,neg,7
31008,1163,不到,v,neg,8
31014,1163,服务,vn,neg,9
31016,1163,客服,n,neg,10
31017,1163,推,v,neg,11
31019,1163,客服,n,neg,12
31021,1163,客服,n,neg,13
31024,1163,两天,m,neg,14
31025,1163,电话,n,neg,15
31026,1163,没人接,v,neg,16
31033,1163,没人接,v,neg,17
31034,1163,电话,n,neg,18
31040,1163,服务,vn,neg,19
31043,1163,送货,v,neg,20
31045,1163,师傅,nr,neg,21
31046,1163,打电话,l,neg,22
31050,1163,孔启磊,nr,neg,23
31052,1163,照片,n,neg,24
31055,1163,电话,n,neg,25
31058,1163,找到,v,neg,26
31059,1163,电话,n,neg,27
31061,1163,死活,v,neg,28
31063,1163,接,v,neg,29
31066,1163,服务,vn,neg,30
31069,1163,推,v,neg,31
31072,1163,找,v,neg,32
31075,1163,没人接,v,neg,33
31076,1163,电话,n,neg,34
31078,1163,没人管,l,neg,35
31081,1163,再也,d,neg,36
31085,1163,东西,ns,neg,37
31089,1163,服务,vn,neg,38
31093,1163,买完,v,neg,39
31095,1163,几天,m,neg,40
31098,1163,降价,n,neg,41
31102,1163,鬼扯,v,neg,42
31104,1164,真的,d,neg,1
31106,1164,第一次,m,neg,2
31108,1164,差评,n,neg,3
31110,1164,好不好,l,neg,4
31111,1164,用先,d,neg,5
31115,1164,售后,n,neg,6
31116,1164,真的,d,neg,7
31118,1164,太差,n,neg,8
31120,1164,系统,n,neg,9
31121,1164,太,d,neg,10
31123,1164,完善,v,neg,11
31125,1164,售后,n,neg,12
31126,1164,电话,n,neg,13
31127,1164,总占线,n,neg,14
31129,1164,不通,a,neg,15
31131,1164,微信,vn,neg,16
31132,1164,预约,v,neg,17
31133,1164,成功,a,neg,18
31134,1164,半个,m,neg,19
31135,1164,小时,n,neg,20
31137,1164,自动,vn,neg,21
31140,1164,取消,v,neg,22
31145,1164,电话,n,neg,23
31146,1164,通知,v,neg,24
31151,1164,微信,vn,neg,25
31152,1164,平台,n,neg,26
31153,1164,通知,v,neg,27
31156,1164,仔细,ad,neg,28
31161,1164,广告,n,neg,29
31163,1164,太,d,neg,30
31164,1164,耽误,v,neg,31
31165,1164,事,n,neg,32
31168,1164,预约,v,neg,33
31169,1164,时间,n,neg,34
31175,1164,在家,r,neg,35
31176,1164,傻,a,neg,36
31179,1164,问,n,neg,37
31180,1164,客服,n,neg,38
31181,1164,半天,m,neg,39
31182,1164,客服,n,neg,40
31184,1164,不回话,l,neg,41
31187,1164,刚刚,d,neg,42
31189,1164,预约,v,neg,43
31190,1164,一遍,m,neg,44
31193,1164,取消,v,neg,45
31194,1164,真的,d,neg,46
31197,1164,退货,v,neg,47
31201,1164,热水,n,neg,48
31206,1164,摆设,v,neg,49
31211,1165,差,a,neg,1
31212,1165,评,n,neg,2
31216,1165,装上去,v,neg,3
31217,1165,遥控,vn,neg,4
31225,1165,安装公司,nt,neg,5
31226,1165,派,v,neg,6
31228,1165,师傅,nr,neg,7
31231,1165,没留,v,neg,8
31234,1165,工号,n,neg,9
31238,1165,实在,v,neg,10
31240,1165,态度,n,neg,11
31242,1165,差,a,neg,12
31245,1165,坑,n,neg,13
31247,1165,本来,t,neg,14
31249,1165,水管,n,neg,15
31250,1165,洞,n,neg,16
31251,1165,预留,v,neg,17
31259,1165,硬是,d,neg,18
31263,1165,电钻,n,neg,19
31264,1165,搞,v,neg,20
31269,1165,收钱,v,neg,21
31271,1165,压,v,neg,22
31273,1165,下水管,n,neg,23
31274,1165,发现,v,neg,24
31275,1165,漏水,n,neg,25
31279,1165,弄,v,neg,26
31281,1165,死活,v,neg,27
31290,1165,换,v,neg,28
31292,1165,换该,v,neg,29
31295,1165,钱,n,neg,30
31296,1165,肯定,v,neg,31
31302,1165,拽,v,neg,32
31303,1165,拽,v,neg,33
31305,1165,样子,n,neg,34
31312,1165,大爷,n,neg,35
31318,1165,服侍,v,neg,36
31324,1165,下次,t,neg,37
31328,1165,贵点,n,neg,38
31339,1166,遥控器,n,neg,1
31343,1166,遥控器,n,neg,2
31344,1166,惹,v,neg,3
31346,1166,一肚子火,l,neg,4
31348,1166,安装,v,neg,5
31350,1166,遥控器,n,neg,6
31351,1166,打不开,v,neg,7
31354,1166,客服,n,neg,8
31355,1166,问,n,neg,9
31359,1166,遥控器,n,neg,10
31360,1166,坏,a,neg,11
31363,1166,客服,n,neg,12
31367,1166,售后,n,neg,13
31369,1166,维修,v,neg,14
31375,1166,售后,n,neg,15
31378,1166,打电话,l,neg,16
31380,1166,遥控器,n,neg,17
31382,1166,附带,n,neg,18
31383,1166,物品,n,neg,19
31395,1166,遥控器,n,neg,20
31402,1166,客服,n,neg,21
31409,1166,明白,nr,neg,22
31419,1166,答应,v,neg,23
31422,1166,维修,v,neg,24
31434,1166,失望,v,neg,25
31436,1166,购物,n,neg,26
31440,1166,第一次,m,neg,27
31441,1166,差,a,neg,28
31442,1166,评,n,neg,29
31445,1166,写,v,neg,30
31449,1166,字,n,neg,31
31451,1167,玩意,n,neg,1
31452,1167,安装,v,neg,2
31454,1167,零件,mq,neg,3
31456,1167,收,v,neg,4
31459,1167,网上,s,neg,5
31462,1167,记录,n,neg,6
31467,1167,事,n,neg,7
31470,1167,保障,v,neg,8
31473,1167,零件,mq,neg,9
31474,1167,详细,ad,neg,10
31475,1167,价格,n,neg,11
31478,1167,网上,s,neg,12
31479,1167,公布,v,neg,13
31483,1167,欺,vn,neg,14
31485,1167,不让,v,neg,15
31488,1167,消费者,n,neg,16
31490,1167,漏洞,n,neg,17
31493,1167,导致,v,neg,18
31495,1167,一刻,m,neg,19
31497,1167,安装,v,neg,20
31498,1167,人员,n,neg,21
31499,1167,吵架,v,neg,22
31505,1167,名牌,n,neg,23
31508,1167,售后,n,neg,24
31511,1167,玩,v,neg,25
31521,1167,差,a,neg,26
31522,1167,评,n,neg,27
31532,1167,官方,n,neg,28
31533,1167,答案,n,neg,29
31534,1167,忽悠,z,neg,30
31535,1167,消费者,n,neg,31
31543,1167,建设性,n,neg,32
31545,1167,改变,v,neg,33
31548,1168,产品,n,neg,1
31553,1168,安装,v,neg,2
31554,1168,过程,n,neg,3
31555,1168,中太,ns,neg,4
31556,1168,坑人,n,neg,5
31560,1168,承重墙,nr,neg,6
31561,1168,要加,v,neg,7
31562,1168,架子,n,neg,8
31563,1168,收费,n,neg,9
31568,1168,墙砖,n,neg,10
31569,1168,强度,n,neg,11
31571,1168,打孔,v,neg,12
31573,1168,损伤,v,neg,13
31574,1168,钻头,n,neg,14
31577,1168,孔,nr,neg,15
31578,1168,收费,n,neg,16
31587,1168,钱,n,neg,17
31592,1168,安装,v,neg,18
31593,1168,花洒,nr,neg,19
31595,1168,浴室柜,i,neg,20
31597,1168,安装,v,neg,21
31598,1168,师傅,nr,neg,22
31599,1168,墙上,s,neg,23
31600,1168,打孔,v,neg,24
31603,1168,轻松,a,neg,25
31607,1168,收费,n,neg,26
